period,gender,age_group,brand,ratio
2024-05-11,male,10대,토레타,2.53
2024-05-11,male,10대,링티,16.46
2024-05-12,male,10대,포카리스웨트,38.89
2024-05-12,male,10대,게토레이,9.72
2024-05-12,male,10대,파워에이드,19.44
2024-05-12,male,10대,토레타,16.67
2024-05-12,male,10대,링티,15.28
2024-05-13,male,10대,포카리스웨트,44.44
2024-05-13,male,10대,게토레이,12.04
2024-05-13,male,10대,파워에이드,21.3
2024-05-13,male,10대,토레타,9.26
2024-05-13,male,10대,링티,12.96
2024-05-14,male,10대,포카리스웨트,46.51
2024-05-14,male,10대,게토레이,9.3
2024-05-14,male,10대,파워에이드,19.77
2024-05-14,male,10대,토레타,8.14
2024-05-14,male,10대,링티,16.28
2024-05-15,male,10대,포카리스웨트,36.36
2024-05-15,male,10대,게토레이,12.5
2024-05-15,male,10대,파워에이드,22.73
2024-05-15,male,10대,토레타,12.5
2024-05-15,male,10대,링티,15.91
2024-05-16,male,10대,포카리스웨트,37.82
2024-05-16,male,10대,게토레이,19.33
2024-05-16,male,10대,파워에이드,21.01
2024-05-16,male,10대,토레타,6.72
2024-05-16,male,10대,링티,15.13
2024-05-17,male,10대,포카리스웨트,44.07
2024-05-17,male,10대,게토레이,8.47
2024-05-17,male,10대,파워에이드,20.34
2024-05-17,male,10대,토레타,6.78
2024-05-17,male,10대,링티,20.34
2024-05-18,male,10대,포카리스웨트,21.98
2024-05-18,male,10대,게토레이,10.99
2024-05-18,male,10대,파워에이드,21.98
2024-05-18,male,10대,토레타,10.99
2024-05-18,male,10대,링티,34.07
2024-05-19,male,10대,포카리스웨트,32.56
2024-05-19,male,10대,게토레이,5.81
2024-05-19,male,10대,파워에이드,22.09
2024-05-19,male,10대,토레타,10.47
2024-05-19,male,10대,링티,29.07
2024-05-20,male,10대,포카리스웨트,39.42
2024-05-20,male,10대,게토레이,4.81
2024-05-20,male,10대,파워에이드,20.19
2024-05-20,male,10대,토레타,9.62
2024-05-20,male,10대,링티,25.96
2024-05-21,male,10대,포카리스웨트,44.55
2024-05-21,male,10대,게토레이,6.36
2024-05-21,male,10대,파워에이드,22.73
2024-05-21,male,10대,토레타,8.18
2024-05-21,male,10대,링티,18.18
2024-05-22,male,10대,포카리스웨트,39.76
2024-05-22,male,10대,게토레이,7.23
2024-05-22,male,10대,파워에이드,22.89
2024-05-22,male,10대,토레타,6.02
2024-05-22,male,10대,링티,24.1
2024-05-23,male,10대,포카리스웨트,51.92
2024-05-23,male,10대,게토레이,9.62
2024-05-23,male,10대,파워에이드,19.23
2024-05-23,male,10대,토레타,7.69
2024-05-23,male,10대,링티,11.54
2024-05-24,male,10대,포카리스웨트,44.83
2024-05-24,male,10대,게토레이,10.34
2024-05-24,male,10대,파워에이드,22.99
2024-05-24,male,10대,토레타,9.2
2024-05-24,male,10대,링티,12.64
2024-05-25,male,10대,포카리스웨트,27.62
2024-05-25,male,10대,게토레이,7.62
2024-05-25,male,10대,파워에이드,27.62
2024-05-25,male,10대,토레타,10.48
2024-05-25,male,10대,링티,26.67
2024-05-26,male,10대,포카리스웨트,44.32
2024-05-26,male,10대,게토레이,9.09
2024-05-26,male,10대,파워에이드,18.18
2024-05-26,male,10대,토레타,11.36
2024-05-26,male,10대,링티,17.05
2024-05-27,male,10대,포카리스웨트,37.84
2024-05-27,male,10대,게토레이,12.16
2024-05-27,male,10대,파워에이드,21.62
2024-05-27,male,10대,토레타,14.86
2024-05-27,male,10대,링티,13.51
2024-05-28,male,10대,포카리스웨트,39.47
2024-05-28,male,10대,게토레이,11.84
2024-05-28,male,10대,파워에이드,31.58
2024-05-28,male,10대,토레타,11.84
2024-05-28,male,10대,링티,5.26
2024-05-29,male,10대,포카리스웨트,26.47
2024-05-29,male,10대,게토레이,10.29
2024-05-29,male,10대,파워에이드,32.35
2024-05-29,male,10대,토레타,10.29
2024-05-29,male,10대,링티,20.59
2024-05-30,male,10대,포카리스웨트,43.33
2024-05-30,male,10대,게토레이,12.22
2024-05-30,male,10대,파워에이드,25.56
2024-05-30,male,10대,토레타,6.67
2024-05-30,male,10대,링티,12.22
2024-05-31,male,10대,포카리스웨트,34.52
2024-05-31,male,10대,게토레이,19.05
2024-05-31,male,10대,파워에이드,22.62
2024-05-31,male,10대,토레타,8.33
2024-05-31,male,10대,링티,15.48
2024-06-01,male,10대,포카리스웨트,35.96
2024-06-01,male,10대,게토레이,10.11
2024-06-01,male,10대,파워에이드,28.09
2024-06-01,male,10대,토레타,5.62
2024-06-01,male,10대,링티,20.22
2024-06-02,male,10대,포카리스웨트,37.3
2024-06-02,male,10대,게토레이,13.49
2024-06-02,male,10대,파워에이드,12.7
2024-06-02,male,10대,토레타,11.9
2024-06-02,male,10대,링티,24.6
2024-06-03,male,10대,포카리스웨트,40.21
2024-06-03,male,10대,게토레이,11.34
2024-06-03,male,10대,파워에이드,29.9
2024-06-03,male,10대,토레타,9.28
2024-06-03,male,10대,링티,9.28
2024-06-04,male,10대,포카리스웨트,34.29
2024-06-04,male,10대,게토레이,10.0
2024-06-04,male,10대,파워에이드,27.14
2024-06-04,male,10대,토레타,2.86
2024-06-04,male,10대,링티,25.71
2024-06-05,male,10대,포카리스웨트,27.88
2024-06-05,male,10대,게토레이,10.58
2024-06-05,male,10대,파워에이드,34.62
2024-06-05,male,10대,토레타,7.69
2024-06-05,male,10대,링티,19.23
2024-06-06,male,10대,포카리스웨트,22.03
2024-06-06,male,10대,게토레이,16.95
2024-06-06,male,10대,파워에이드,31.36
2024-06-06,male,10대,토레타,9.32
2024-06-06,male,10대,링티,20.34
2024-06-07,male,10대,포카리스웨트,40.68
2024-06-07,male,10대,게토레이,9.32
2024-06-07,male,10대,파워에이드,29.66
2024-06-07,male,10대,토레타,7.63
2024-06-07,male,10대,링티,12.71
2024-06-08,male,10대,포카리스웨트,46.49
2024-06-08,male,10대,게토레이,10.53
2024-06-08,male,10대,파워에이드,19.3
2024-06-08,male,10대,토레타,7.02
2024-06-08,male,10대,링티,16.67
2024-06-09,male,10대,포카리스웨트,39.81
2024-06-09,male,10대,게토레이,4.63
2024-06-09,male,10대,파워에이드,24.07
2024-06-09,male,10대,토레타,12.96
2024-06-09,male,10대,링티,18.52
2024-06-10,male,10대,포카리스웨트,40.52
2024-06-10,male,10대,게토레이,6.03
2024-06-10,male,10대,파워에이드,15.52
2024-06-10,male,10대,토레타,16.38
2024-06-10,male,10대,링티,21.55
2024-06-11,male,10대,포카리스웨트,34.27
2024-06-11,male,10대,게토레이,11.19
2024-06-11,male,10대,파워에이드,30.77
2024-06-11,male,10대,토레타,6.29
2024-06-11,male,10대,링티,17.48
2024-06-12,male,10대,포카리스웨트,41.22
2024-06-12,male,10대,게토레이,7.63
2024-06-12,male,10대,파워에이드,27.48
2024-06-12,male,10대,토레타,9.92
2024-06-12,male,10대,링티,13.74
2024-06-13,male,10대,포카리스웨트,46.09
2024-06-13,male,10대,게토레이,4.69
2024-06-13,male,10대,파워에이드,21.88
2024-06-13,male,10대,토레타,13.28
2024-06-13,male,10대,링티,14.06
2024-06-14,male,10대,포카리스웨트,42.37
2024-06-14,male,10대,게토레이,5.93
2024-06-14,male,10대,파워에이드,27.97
2024-06-14,male,10대,토레타,5.93
2024-06-14,male,10대,링티,17.8
2024-06-15,male,10대,포카리스웨트,53.91
2024-06-15,male,10대,게토레이,6.09
2024-06-15,male,10대,파워에이드,22.61
2024-06-15,male,10대,토레타,5.22
2024-06-15,male,10대,링티,12.17
2024-06-16,male,10대,포카리스웨트,37.16
2024-06-16,male,10대,게토레이,11.49
2024-06-16,male,10대,파워에이드,21.62
2024-06-16,male,10대,토레타,8.11
2024-06-16,male,10대,링티,21.62
2024-06-17,male,10대,포카리스웨트,45.79
2024-06-17,male,10대,게토레이,6.54
2024-06-17,male,10대,파워에이드,20.56
2024-06-17,male,10대,토레타,7.48
2024-06-17,male,10대,링티,19.63
2024-06-18,male,10대,포카리스웨트,34.83
2024-06-18,male,10대,게토레이,7.87
2024-06-18,male,10대,파워에이드,23.6
2024-06-18,male,10대,토레타,8.99
2024-06-18,male,10대,링티,24.72
2024-06-19,male,10대,포카리스웨트,36.29
2024-06-19,male,10대,게토레이,11.29
2024-06-19,male,10대,파워에이드,22.58
2024-06-19,male,10대,토레타,8.06
2024-06-19,male,10대,링티,21.77
2024-06-20,male,10대,포카리스웨트,43.53
2024-06-20,male,10대,게토레이,8.24
2024-06-20,male,10대,파워에이드,22.35
2024-06-20,male,10대,토레타,7.06
2024-06-20,male,10대,링티,18.82
2024-06-21,male,10대,포카리스웨트,36.14
2024-06-21,male,10대,게토레이,7.23
2024-06-21,male,10대,파워에이드,26.51
2024-06-21,male,10대,토레타,6.02
2024-06-21,male,10대,링티,24.1
2024-06-22,male,10대,포카리스웨트,38.81
2024-06-22,male,10대,게토레이,7.46
2024-06-22,male,10대,파워에이드,23.88
2024-06-22,male,10대,토레타,8.96
2024-06-22,male,10대,링티,20.9
2024-06-23,male,10대,포카리스웨트,30.12
2024-06-23,male,10대,게토레이,8.43
2024-06-23,male,10대,파워에이드,32.53
2024-06-23,male,10대,토레타,6.02
2024-06-23,male,10대,링티,22.89
2024-06-24,male,10대,포카리스웨트,30.43
2024-06-24,male,10대,게토레이,14.49
2024-06-24,male,10대,파워에이드,31.88
2024-06-24,male,10대,토레타,2.9
2024-06-24,male,10대,링티,20.29
2024-06-25,male,10대,포카리스웨트,43.24
2024-06-25,male,10대,게토레이,9.46
2024-06-25,male,10대,파워에이드,22.97
2024-06-25,male,10대,토레타,8.11
2024-06-25,male,10대,링티,16.22
2024-06-26,male,10대,포카리스웨트,32.98
2024-06-26,male,10대,게토레이,7.45
2024-06-26,male,10대,파워에이드,24.47
2024-06-26,male,10대,토레타,17.02
2024-06-26,male,10대,링티,18.09
2024-06-27,male,10대,포카리스웨트,36.84
2024-06-27,male,10대,게토레이,6.58
2024-06-27,male,10대,파워에이드,32.89
2024-06-27,male,10대,토레타,14.47
2024-06-27,male,10대,링티,9.21
2024-06-28,male,10대,포카리스웨트,33.8
2024-06-28,male,10대,게토레이,2.82
2024-06-28,male,10대,파워에이드,28.17
2024-06-28,male,10대,토레타,11.27
2024-06-28,male,10대,링티,23.94
2024-06-29,male,10대,포카리스웨트,33.7
2024-06-29,male,10대,게토레이,9.78
2024-06-29,male,10대,파워에이드,27.17
2024-06-29,male,10대,토레타,6.52
2024-06-29,male,10대,링티,22.83
2024-06-30,male,10대,포카리스웨트,21.31
2024-06-30,male,10대,게토레이,11.48
2024-06-30,male,10대,파워에이드,19.67
2024-06-30,male,10대,토레타,6.56
2024-06-30,male,10대,링티,40.98
2024-07-01,male,10대,포카리스웨트,31.88
2024-07-01,male,10대,게토레이,11.59
2024-07-01,male,10대,파워에이드,23.19
2024-07-01,male,10대,토레타,10.14
2024-07-01,male,10대,링티,23.19
2024-07-02,male,10대,포카리스웨트,43.94
2024-07-02,male,10대,게토레이,12.12
2024-07-02,male,10대,파워에이드,10.61
2024-07-02,male,10대,토레타,1.52
2024-07-02,male,10대,링티,31.82
2024-07-03,male,10대,포카리스웨트,33.87
2024-07-03,male,10대,게토레이,11.29
2024-07-03,male,10대,파워에이드,24.19
2024-07-03,male,10대,토레타,6.45
2024-07-03,male,10대,링티,24.19
2024-07-04,male,10대,포카리스웨트,32.39
2024-07-04,male,10대,게토레이,12.68
2024-07-04,male,10대,파워에이드,25.35
2024-07-04,male,10대,토레타,11.27
2024-07-04,male,10대,링티,18.31
2024-07-05,male,10대,포카리스웨트,37.62
2024-07-05,male,10대,게토레이,16.83
2024-07-05,male,10대,파워에이드,18.81
2024-07-05,male,10대,토레타,9.9
2024-07-05,male,10대,링티,16.83
2024-07-06,male,10대,포카리스웨트,30.26
2024-07-06,male,10대,게토레이,11.84
2024-07-06,male,10대,파워에이드,32.89
2024-07-06,male,10대,토레타,10.53
2024-07-06,male,10대,링티,14.47
2024-07-07,male,10대,포카리스웨트,29.9
2024-07-07,male,10대,게토레이,10.31
2024-07-07,male,10대,파워에이드,36.08
2024-07-07,male,10대,토레타,9.28
2024-07-07,male,10대,링티,14.43
2024-07-08,male,10대,포카리스웨트,25.0
2024-07-08,male,10대,게토레이,7.89
2024-07-08,male,10대,파워에이드,28.95
2024-07-08,male,10대,토레타,11.84
2024-07-08,male,10대,링티,26.32
2024-07-09,male,10대,포카리스웨트,23.61
2024-07-09,male,10대,게토레이,13.89
2024-07-09,male,10대,파워에이드,15.28
2024-07-09,male,10대,토레타,18.06
2024-07-09,male,10대,링티,29.17
2024-07-10,male,10대,포카리스웨트,39.51
2024-07-10,male,10대,게토레이,9.88
2024-07-10,male,10대,파워에이드,13.58
2024-07-10,male,10대,토레타,9.88
2024-07-10,male,10대,링티,27.16
2024-07-11,male,10대,포카리스웨트,36.11
2024-07-11,male,10대,게토레이,12.5
2024-07-11,male,10대,파워에이드,19.44
2024-07-11,male,10대,토레타,6.94
2024-07-11,male,10대,링티,25.0
2024-07-12,male,10대,포카리스웨트,40.0
2024-07-12,male,10대,게토레이,15.38
2024-07-12,male,10대,파워에이드,23.08
2024-07-12,male,10대,토레타,7.69
2024-07-12,male,10대,링티,13.85
2024-07-13,male,10대,포카리스웨트,26.76
2024-07-13,male,10대,게토레이,7.04
2024-07-13,male,10대,파워에이드,28.17
2024-07-13,male,10대,토레타,7.04
2024-07-13,male,10대,링티,30.99
2024-07-14,male,10대,포카리스웨트,29.33
2024-07-14,male,10대,게토레이,12.0
2024-07-14,male,10대,파워에이드,13.33
2024-07-14,male,10대,토레타,17.33
2024-07-14,male,10대,링티,28.0
2024-07-15,male,10대,포카리스웨트,16.5
2024-07-15,male,10대,게토레이,20.39
2024-07-15,male,10대,파워에이드,26.21
2024-07-15,male,10대,토레타,11.65
2024-07-15,male,10대,링티,25.24
2024-07-16,male,10대,포카리스웨트,36.36
2024-07-16,male,10대,게토레이,15.58
2024-07-16,male,10대,파워에이드,20.78
2024-07-16,male,10대,토레타,6.49
2024-07-16,male,10대,링티,20.78
2024-07-17,male,10대,포카리스웨트,28.75
2024-07-17,male,10대,게토레이,16.25
2024-07-17,male,10대,파워에이드,20.0
2024-07-17,male,10대,토레타,8.75
2024-07-17,male,10대,링티,26.25
2024-07-18,male,10대,포카리스웨트,31.08
2024-07-18,male,10대,게토레이,14.86
2024-07-18,male,10대,파워에이드,24.32
2024-07-18,male,10대,토레타,4.05
2024-07-18,male,10대,링티,25.68
2024-07-19,male,10대,포카리스웨트,30.86
2024-07-19,male,10대,게토레이,9.88
2024-07-19,male,10대,파워에이드,30.86
2024-07-19,male,10대,토레타,8.64
2024-07-19,male,10대,링티,19.75
2024-07-20,male,10대,포카리스웨트,25.3
2024-07-20,male,10대,게토레이,16.87
2024-07-20,male,10대,파워에이드,22.89
2024-07-20,male,10대,토레타,8.43
2024-07-20,male,10대,링티,26.51
2024-07-21,male,10대,포카리스웨트,29.35
2024-07-21,male,10대,게토레이,14.13
2024-07-21,male,10대,파워에이드,19.57
2024-07-21,male,10대,토레타,4.35
2024-07-21,male,10대,링티,32.61
2024-07-22,male,10대,포카리스웨트,24.44
2024-07-22,male,10대,게토레이,16.67
2024-07-22,male,10대,파워에이드,25.56
2024-07-22,male,10대,토레타,3.33
2024-07-22,male,10대,링티,30.0
2024-07-23,male,10대,포카리스웨트,25.81
2024-07-23,male,10대,게토레이,12.9
2024-07-23,male,10대,파워에이드,23.66
2024-07-23,male,10대,토레타,4.3
2024-07-23,male,10대,링티,33.33
2024-07-24,male,10대,포카리스웨트,29.21
2024-07-24,male,10대,게토레이,15.73
2024-07-24,male,10대,파워에이드,23.6
2024-07-24,male,10대,토레타,2.25
2024-07-24,male,10대,링티,29.21
2024-07-25,male,10대,포카리스웨트,23.93
2024-07-25,male,10대,게토레이,11.97
2024-07-25,male,10대,파워에이드,18.8
2024-07-25,male,10대,토레타,28.21
2024-07-25,male,10대,링티,17.09
2024-07-26,male,10대,포카리스웨트,20.45
2024-07-26,male,10대,게토레이,18.18
2024-07-26,male,10대,파워에이드,27.27
2024-07-26,male,10대,토레타,4.55
2024-07-26,male,10대,링티,29.55
2024-07-27,male,10대,포카리스웨트,30.09
2024-07-27,male,10대,게토레이,11.5
2024-07-27,male,10대,파워에이드,28.32
2024-07-27,male,10대,토레타,5.31
2024-07-27,male,10대,링티,24.78
2024-07-28,male,10대,포카리스웨트,33.7
2024-07-28,male,10대,게토레이,6.52
2024-07-28,male,10대,파워에이드,33.7
2024-07-28,male,10대,토레타,8.7
2024-07-28,male,10대,링티,17.39
2024-07-29,male,10대,포카리스웨트,31.15
2024-07-29,male,10대,게토레이,10.66
2024-07-29,male,10대,파워에이드,31.15
2024-07-29,male,10대,토레타,2.46
2024-07-29,male,10대,링티,24.59
2024-07-30,male,10대,포카리스웨트,30.36
2024-07-30,male,10대,게토레이,7.14
2024-07-30,male,10대,파워에이드,31.25
2024-07-30,male,10대,토레타,8.04
2024-07-30,male,10대,링티,23.21
2024-07-31,male,10대,포카리스웨트,20.2
2024-07-31,male,10대,게토레이,13.13
2024-07-31,male,10대,파워에이드,41.41
2024-07-31,male,10대,토레타,7.07
2024-07-31,male,10대,링티,18.18
2024-08-01,male,10대,포카리스웨트,23.53
2024-08-01,male,10대,게토레이,9.24
2024-08-01,male,10대,파워에이드,28.57
2024-08-01,male,10대,토레타,11.76
2024-08-01,male,10대,링티,26.89
2024-08-02,male,10대,포카리스웨트,23.33
2024-08-02,male,10대,게토레이,16.67
2024-08-02,male,10대,파워에이드,30.0
2024-08-02,male,10대,토레타,10.83
2024-08-02,male,10대,링티,19.17
2024-08-03,male,10대,포카리스웨트,20.0
2024-08-03,male,10대,게토레이,19.2
2024-08-03,male,10대,파워에이드,20.8
2024-08-03,male,10대,토레타,6.4
2024-08-03,male,10대,링티,33.6
2024-08-04,male,10대,포카리스웨트,20.56
2024-08-04,male,10대,게토레이,10.28
2024-08-04,male,10대,파워에이드,35.51
2024-08-04,male,10대,토레타,9.35
2024-08-04,male,10대,링티,24.3
2024-08-05,male,10대,포카리스웨트,21.9
2024-08-05,male,10대,게토레이,12.41
2024-08-05,male,10대,파워에이드,21.9
2024-08-05,male,10대,토레타,5.11
2024-08-05,male,10대,링티,38.69
2024-08-06,male,10대,포카리스웨트,25.53
2024-08-06,male,10대,게토레이,14.18
2024-08-06,male,10대,파워에이드,27.66
2024-08-06,male,10대,토레타,5.67
2024-08-06,male,10대,링티,26.95
2024-08-07,male,10대,포카리스웨트,31.0
2024-08-07,male,10대,게토레이,11.0
2024-08-07,male,10대,파워에이드,18.0
2024-08-07,male,10대,토레타,8.0
2024-08-07,male,10대,링티,32.0
2024-08-08,male,10대,포카리스웨트,25.22
2024-08-08,male,10대,게토레이,9.57
2024-08-08,male,10대,파워에이드,20.0
2024-08-08,male,10대,토레타,4.35
2024-08-08,male,10대,링티,40.87
2024-08-09,male,10대,포카리스웨트,27.62
2024-08-09,male,10대,게토레이,20.0
